PopulationID,arrestdate,verdictdate,jailed
34076,2012-09-01,2013-03-20,1
34079,2002-09-26,2003-10-04,1
34081,2003-12-22,2004-06-26,1
34083,2006-06-29,2006-09-08,0
34083,2007-04-25,2007-05-30,0
34083,2007-08-15,2007-12-12,0
34083,2008-01-16,2008-03-06,0
34083,2008-11-17,2009-03-18,0
34087,2010-09-10,2012-12-10,0
34087,2012-05-26,2014-07-18,0
34087,2014-09-14,2014-12-07,0
34088,2002-08-31,2003-07-28,1
34088,2003-07-25,2004-03-04,1
34088,2005-05-20,2006-07-24,1
34088,2006-01-16,2006-08-11,1
34088,2005-08-02,2006-12-13,1
34090,2002-09-10,2002-12-24,0
34092,2000-09-15,2000-10-13,0
34092,2001-03-21,2001-07-18,0
34092,2003-06-25,2003-12-10,0
34092,2005-09-02,2005-09-29,0
34092,2003-07-13,2006-10-31,1
34095,2007-11-06,2010-04-07,0
34096,2008-07-27,2008-08-24,0
34096,2008-10-15,2008-12-10,0
34096,2008-10-11,2011-05-15,0
34097,2008-04-30,2008-05-12,0
34099,2004-05-04,2007-01-23,0
34099,2006-06-20,2007-01-23,0
34099,2004-04-27,2009-12-27,1
34099,2008-01-01,2010-01-03,1
34099,2012-03-31,2012-10-11,0
34100,2004-10-20,2004-12-10,0
34104,2001-03-18,2001-05-18,0
34105,2001-03-29,2001-08-01,0
34106,2002-01-10,2002-03-03,0
34107,2002-01-25,2002-02-20,0
34107,2005-09-10,2005-09-20,0
34107,2005-10-10,2006-07-05,0
34109,2000-08-16,2000-09-18,0
34109,2000-08-04,2002-12-20,0
34109,2009-02-26,2009-08-25,0
34109,2009-03-07,2009-10-05,0
34111,2005-09-17,2005-12-27,0
34114,2007-03-10,2007-03-23,0
34114,2007-03-23,2007-05-12,0
34114,2007-03-03,2007-11-21,0
34114,2007-03-15,2009-03-11,1
34114,2007-03-20,2009-04-16,0
34114,2008-12-25,2009-06-25,1
34114,2009-02-27,2009-06-16,1
34114,2010-06-04,2010-09-30,1
34114,2013-07-24,2013-07-25,1
34118,2000-11-13,2000-12-14,0
34118,2002-03-03,2002-05-26,0
34118,2002-08-16,2002-10-18,0
34118,2002-10-30,2002-12-07,0
34118,2003-10-23,2003-11-21,1
34118,2003-09-25,2004-03-14,1
34118,2006-05-24,2006-10-03,1
34118,2006-04-04,2006-10-27,1
34118,2008-12-02,2009-09-09,1
34119,2001-04-06,2001-05-25,0
34119,2012-12-05,2014-03-28,0
34120,2002-04-02,2002-12-02,0
34120,2006-09-07,2007-02-23,0
34120,2008-07-22,2008-11-07,1
34120,2011-11-08,2012-01-18,0
34120,2008-08-04,2013-01-24,0
34121,2004-06-09,2004-09-01,0
34122,2007-05-27,2007-07-01,0
34122,2007-08-09,2007-10-24,1
34122,2008-10-14,2008-10-31,1
34122,2009-10-09,2010-05-10,1
34122,2011-11-05,2012-04-22,0
34122,2014-03-14,2014-05-15,0
34122,2014-09-25,2015-07-06,0
34124,2009-12-17,2010-05-17,1
34124,2011-02-11,2011-08-22,0
34124,2011-10-08,2011-12-19,0
34125,2006-04-19,2006-06-22,0
34125,2006-09-07,2007-12-03,1
34125,2008-08-16,2008-12-31,0
34125,2012-03-29,2013-08-07,1
34126,2006-12-24,2007-02-16,0
34127,2005-12-24,2006-05-18,0
34127,2006-09-27,2007-03-13,1
34128,2014-01-21,2014-03-21,0
34129,2011-06-07,2011-11-25,0
34129,2011-06-10,2013-03-13,0
34129,2014-09-08,2014-11-02,0
34132,2003-12-05,2004-04-13,1
34132,2012-10-23,2012-11-21,1
34137,2006-02-27,2006-03-04,0
34137,2006-03-07,2006-12-03,0
34137,2007-06-22,2007-09-05,1
34137,2007-06-13,2010-03-15,1
34137,2012-06-25,2013-01-16,1
34137,2012-07-05,2014-05-26,1
34138,2007-07-28,2007-08-06,0
34138,2007-06-02,2007-11-30,1
34138,2007-04-17,2009-01-27,0
34138,2007-05-29,2010-01-14,0
34139,2004-03-17,2004-07-02,0
34140,2007-10-02,2008-08-30,0
34140,2009-02-20,2009-08-15,0
34141,2005-07-04,2007-09-09,0
34141,2005-06-20,2008-07-25,1
34142,2004-01-02,2004-03-11,0
34143,2007-03-23,2007-06-05,1
34143,2007-03-13,2010-03-07,1
34143,2009-09-29,2010-03-05,1
34146,2008-06-15,2008-11-23,1
34147,2009-02-10,2009-07-19,0
34147,2013-12-26,2014-06-22,0
34152,2008-05-17,2008-07-26,0
34152,2008-05-14,2009-03-22,0
34152,2008-10-19,2009-04-07,0
34153,2005-11-19,2006-02-08,0
34153,2006-05-06,2007-03-18,0
34155,2003-03-21,2003-07-22,0
34157,2004-03-05,2004-10-16,0
34157,2005-10-29,2006-02-05,1
34157,2006-07-23,2006-11-09,0
34157,2008-01-20,2008-05-07,0
34158,2003-10-14,2004-09-12,0
34158,2005-10-31,2006-02-25,0
34158,2006-06-07,2007-04-29,1
34158,2007-07-23,2008-01-21,0
34158,2009-10-28,2010-06-03,0
34159,2002-06-23,2003-03-27,0
34160,2008-02-06,2008-05-08,0
34160,2008-11-07,2008-12-30,0
34160,2010-05-10,2010-07-18,0
34160,2008-01-22,2010-09-20,1
34160,2011-04-16,2011-09-13,0
34160,2011-11-01,2014-03-27,0
34160,2011-11-04,2014-11-30,0
34160,2011-10-18,2015-08-17,1
34161,2004-08-02,2004-09-19,0
34161,2006-06-15,2006-08-12,0
34161,2009-05-01,2009-06-15,0
34161,2009-05-09,2010-06-06,0
34161,2009-04-21,2011-11-11,0
34162,2003-05-14,2003-07-20,0
34163,2003-06-20,2004-02-10,0
34164,2008-01-15,2008-03-06,0
34164,2009-07-29,2009-10-25,0
34165,2004-02-24,2004-08-01,0
34165,2004-02-22,2007-09-23,0
34165,2008-04-04,2008-08-19,1
34166,2002-04-29,2002-12-14,0
34167,2013-04-29,2013-07-27,1
34168,2012-07-15,2013-02-25,0
34168,2012-06-27,2013-10-24,0
34171,2002-04-06,2002-11-15,0
34171,2002-09-15,2003-04-01,0
34171,2004-03-26,2004-05-31,0
34175,2010-06-02,2012-06-20,0
34175,2014-02-06,2014-11-23,0
34176,2002-06-28,2002-07-30,0
34179,2006-09-08,2007-01-22,0
34179,2007-11-06,2008-02-20,0
34180,2005-04-06,2006-05-26,0
34181,2003-03-25,2003-07-10,1
34181,2003-03-23,2007-12-11,1
34183,2008-09-16,2008-11-21,1
34183,2008-09-17,2009-02-20,1
34183,2008-09-17,2012-08-03,0
34184,2007-08-01,2007-09-23,1
34184,2009-06-20,2009-10-01,0
34184,2010-06-05,2011-06-01,1
34184,2011-02-22,2011-10-18,1
34187,2007-02-25,2007-05-30,0
34188,2011-12-14,2012-06-10,1
34188,2014-10-16,2015-11-27,0
34189,2006-05-27,2006-11-07,1
34189,2008-04-02,2008-06-16,0
34189,2008-04-05,2009-07-21,1
34190,2009-10-28,2010-08-22,1
34190,2014-08-29,2015-02-21,0
34191,2014-01-05,2014-08-28,0
34192,2003-06-17,2003-09-17,0
34196,2007-06-10,2007-09-05,0
34196,2007-06-15,2008-05-03,0
34196,2007-06-03,2009-10-10,0
34197,2007-05-27,2008-09-13,1
34198,2000-04-27,2001-04-25,0
34198,2000-05-01,2002-04-29,0
34198,2004-05-11,2004-06-02,1
34198,2004-09-15,2005-03-01,1
34198,2005-11-01,2006-02-23,1
34198,2006-04-06,2006-04-24,1
34198,2006-10-08,2006-12-06,1
34198,2009-10-28,2010-03-21,1
34198,2009-08-10,2010-03-11,1
34202,2004-01-10,2004-01-22,0
34202,2005-11-29,2006-10-20,0
34205,2006-07-07,2006-10-07,0
34207,2001-09-13,2004-07-06,0
34207,2009-05-14,2011-05-17,1
34207,2009-05-30,2013-03-10,0
34209,2002-02-27,2002-05-31,0
34209,2002-05-21,2003-03-12,0
34209,2009-07-01,2009-09-12,0
34209,2005-01-05,2010-10-06,0
34210,2003-01-28,2005-03-27,0
34210,2003-09-21,2005-05-09,1
34210,2006-07-31,2008-01-05,0
34210,2010-02-12,2010-11-01,1
34210,2006-08-10,2010-11-17,1
34211,2007-03-24,2009-01-14,0
34211,2010-06-21,2010-08-31,1
34212,2007-09-05,2008-04-18,0
34212,2010-08-29,2010-12-05,1
34212,2011-02-05,2011-05-27,0
34213,2008-02-04,2008-02-05,0
34214,2009-09-15,2010-03-21,0
34214,2010-10-17,2010-12-05,1
34214,2011-05-11,2011-09-20,1
34215,2009-11-30,2010-05-26,0
34216,2000-11-06,2000-12-08,0
34216,2000-11-10,2002-02-13,0
34217,2007-11-11,2008-01-14,0
34220,2009-07-15,2009-09-10,0
34222,2003-12-21,2004-02-06,0
34222,2005-03-23,2006-05-01,0
34223,2007-02-10,2007-06-08,0
34223,2007-06-21,2007-11-15,0
34223,2008-02-06,2008-04-05,1
34223,2011-07-23,2011-07-30,0
34223,2011-09-04,2011-12-22,1
34223,2013-11-07,2014-01-27,1
34223,2011-08-24,2014-02-21,0
34223,2014-04-03,2014-04-04,0
34223,2014-03-29,2014-09-27,0
34227,2003-07-15,2003-07-27,0
34229,2007-11-24,2008-03-29,0
34229,2008-08-28,2008-12-01,0
34229,2009-06-06,2009-09-12,1
34229,2011-08-01,2011-10-14,1
34229,2013-02-21,2013-10-13,1
34230,2007-04-05,2007-07-25,0
34231,2008-12-16,2009-01-31,0
34231,2008-12-20,2010-11-10,0
34232,2005-11-08,2006-02-26,0
34232,2005-11-06,2007-08-29,0
34232,2007-04-18,2007-10-30,0
34236,2005-06-07,2006-03-26,0
34236,2007-12-27,2009-01-16,1
34237,2005-06-08,2005-10-19,0
34237,2006-08-31,2006-11-01,0
34237,2008-06-27,2009-01-28,0
34237,2009-09-22,2010-03-17,1
34238,2005-01-15,2005-05-05,0
34239,2003-01-14,2003-03-07,0
34239,2010-01-23,2010-04-22,0
34241,2001-11-06,2002-07-08,0
34241,2004-07-30,2005-03-04,1
34241,2011-06-26,2012-04-13,0
34242,2004-03-03,2004-07-08,0
34245,2001-06-12,2001-07-10,1
34245,2003-04-05,2003-11-20,1
34245,2005-06-06,2005-07-20,0
34245,2006-04-03,2006-07-21,0
34245,2006-08-26,2006-12-29,1
34245,2006-12-03,2007-03-21,1
34246,2002-07-30,2003-04-09,0
34246,2008-09-05,2008-10-29,1
34246,2009-05-25,2009-08-15,0
34246,2009-05-29,2010-05-22,1
34248,2007-03-09,2007-06-23,0
34248,2009-02-10,2009-07-09,1
34248,2009-02-25,2009-08-10,1
34248,2011-03-06,2011-06-18,0
34249,2007-07-02,2007-12-31,1
34249,2008-04-14,2008-09-29,0
34249,2007-06-27,2008-12-18,0
34249,2008-04-12,2009-06-30,1
34249,2012-07-02,2012-11-22,0
34250,2007-06-27,2007-12-26,1
34251,2006-12-26,2008-09-16,0
34252,2005-05-01,2005-07-19,0
34258,2006-10-30,2006-11-21,0
34258,2007-09-28,2007-10-28,0
34258,2008-07-14,2008-10-10,1
34258,2009-05-27,2010-12-31,1
34258,2013-05-02,2013-05-20,1
34258,2014-05-17,2014-09-24,1
34259,2008-01-11,2008-01-24,0
34260,2007-07-28,2007-12-14,0
34261,2006-10-31,2007-05-01,0
34261,2006-10-31,2008-08-09,0
34261,2011-08-12,2012-03-07,1
34261,2012-05-30,2012-11-26,0
34262,2008-10-23,2009-02-01,0
34262,2008-11-10,2009-06-08,0
34262,2009-09-02,2009-09-14,0
34262,2010-03-11,2010-03-20,0
34262,2010-02-26,2011-09-24,1
34264,2002-05-16,2003-04-30,0
34264,2003-07-10,2004-02-20,1
34264,2002-05-18,2004-03-26,0
34264,2004-03-19,2004-04-23,1
34264,2005-04-07,2005-10-15,1
34264,2009-07-15,2010-07-15,1
34264,2005-04-08,2013-05-16,1
34264,2012-11-21,2013-09-06,1
34267,2005-04-08,2006-03-02,0
34267,2008-05-20,2009-05-30,1
34268,2006-07-27,2006-09-20,0
34269,2003-05-17,2003-08-09,0
34270,2007-02-10,2007-04-02,0
34270,2008-03-17,2008-05-05,0
34270,2008-10-06,2009-05-25,0
34273,2008-08-23,2008-11-23,0
34276,2013-05-23,2015-02-28,0
34277,2003-05-16,2003-10-10,0
34278,2006-07-10,2006-10-31,0
34279,2006-03-02,2006-05-10,0
34279,2006-07-16,2007-01-09,0
34282,2002-02-19,2002-04-15,0
34282,2002-12-29,2003-01-17,0
34282,2004-08-02,2004-11-19,0
34282,2005-06-17,2006-08-07,0
34283,2002-08-11,2002-08-31,0
34283,2002-07-31,2004-07-18,1
34286,2006-07-13,2007-01-01,0
34289,2001-09-19,2001-11-07,0
34289,2001-09-06,2004-06-10,0
34289,2006-02-19,2006-05-17,1
34294,2008-05-10,2008-08-01,1
34294,2008-04-18,2011-05-12,1
34295,2008-06-22,2008-07-28,0
34299,2002-10-22,2002-12-20,0
34299,2003-02-02,2003-05-20,0
34299,2003-02-04,2004-09-12,0
34300,2006-01-12,2006-03-10,0
34300,2006-01-09,2006-08-14,0
34300,2007-08-25,2007-09-09,1
34300,2008-11-11,2008-12-27,0
34300,2009-04-29,2009-10-08,1
34300,2015-05-31,2015-08-30,1
34301,2005-02-18,2005-12-24,0
34302,2002-04-03,2002-07-02,0
34304,2001-01-21,2001-06-22,0
34305,2006-01-25,2006-02-11,0
34306,2008-04-14,2008-09-24,1
34306,2008-04-13,2013-01-15,1
34307,2008-12-06,2008-12-20,0
34307,2012-08-20,2012-09-03,0
34307,2013-06-09,2014-03-12,0
34310,2007-09-30,2008-03-21,0
34311,2003-07-23,2003-11-01,0
34311,2004-08-29,2004-11-27,1
34311,2013-10-28,2014-04-07,1
34313,2005-10-05,2006-03-29,0
34313,2007-07-03,2007-08-23,0
34313,2012-09-23,2012-12-09,0
34313,2012-11-07,2013-04-12,1
34314,2009-09-04,2009-09-19,0
34314,2010-01-03,2011-01-21,0
34317,2004-02-25,2004-04-16,0
34318,2006-01-12,2006-04-20,0
34318,2006-01-12,2009-10-14,0
34319,2002-10-20,2003-02-23,1
34319,2002-10-13,2003-07-16,0
34319,2004-09-09,2005-02-01,0
34319,2004-09-13,2006-01-20,0
34319,2006-09-12,2006-11-20,0
34319,2006-12-31,2007-04-14,1
34319,2007-07-15,2007-11-24,1
34319,2007-12-04,2008-04-30,1
34319,2009-12-04,2010-05-13,1
34319,2009-09-11,2010-05-16,1
34321,2006-03-08,2006-05-14,0
34325,2000-01-10,2000-07-29,1
34325,2005-08-18,2005-11-08,0
34325,2006-02-24,2006-05-06,0
34330,2014-03-25,2014-10-20,0
34330,2014-10-26,2015-03-06,0
34331,2010-04-05,2010-06-08,0
34333,2001-01-09,2001-02-15,0
34333,2001-01-06,2003-12-17,0
34333,2001-01-03,2004-12-09,0
34335,2006-07-04,2006-09-20,0
34335,2006-07-19,2008-10-15,0
34335,2010-07-25,2010-09-23,0
34335,2010-07-07,2011-01-14,0
34335,2011-01-30,2011-10-30,1
34336,2010-06-01,2010-07-04,0
34339,2003-07-21,2003-10-27,0
34341,2004-06-15,2004-08-11,0
34343,2007-07-29,2007-07-29,0
34343,2012-12-27,2013-03-13,0
34343,2013-06-15,2013-09-19,1
34344,2010-06-20,2011-04-01,0
34344,2012-09-28,2013-02-04,0
34345,2009-09-23,2010-02-04,0
34345,2010-07-30,2010-09-30,0
34347,2003-05-29,2003-09-01,0
34347,2003-05-15,2005-01-14,0
34349,2003-02-08,2003-05-07,0
34349,2003-02-04,2004-04-11,0
34349,2004-07-15,2004-09-28,1
34349,2006-09-09,2007-08-29,0
34349,2008-05-09,2008-08-21,0
34349,2008-04-30,2009-09-17,1
34349,2012-07-27,2013-10-19,0
34349,2013-05-04,2013-11-01,0
34349,2013-05-05,2014-09-06,0
34349,2012-07-26,2015-01-25,0
34350,2009-06-19,2009-10-09,0
34350,2009-12-15,2010-01-08,1
34350,2009-06-18,2010-10-28,1
34353,2003-02-02,2003-03-24,0
34354,2014-05-12,2015-01-08,1
34355,2003-09-14,2004-04-07,0
34356,2005-12-29,2006-04-11,0
34356,2006-12-02,2007-05-22,0
34356,2009-04-22,2010-01-18,1
34357,2001-12-23,2002-05-12,0
34358,2005-03-06,2005-06-25,0
34358,2005-02-24,2006-07-19,0
34361,2004-04-10,2005-06-09,0
34363,2008-05-12,2008-05-16,0
34364,2005-01-04,2005-03-15,0
34365,2007-02-26,2007-03-23,0
34367,2002-05-10,2002-09-20,0
34367,2003-04-03,2003-09-22,1
34367,2004-08-14,2004-10-28,0
34367,2010-10-22,2011-04-24,0
34370,2013-11-28,2013-12-12,0
34372,2013-04-14,2013-09-14,1
34375,2009-02-19,2009-04-03,0
34375,2011-10-15,2013-02-07,0
34375,2013-11-18,2014-10-30,0
34378,2007-01-28,2007-03-09,0
34378,2009-05-14,2009-08-28,1
34381,2003-12-01,2005-09-13,0
34381,2005-04-19,2005-12-25,0
34381,2009-08-05,2010-06-15,0
34381,2003-11-17,2012-08-28,0
34382,2004-02-24,2005-01-22,0
34383,2002-04-26,2003-02-23,1
34384,2004-05-01,2004-07-20,0
34385,2005-08-21,2006-02-01,0
34395,2006-02-26,2006-04-12,0
34397,2004-04-15,2004-05-27,0
34399,2002-09-07,2002-09-23,0
34400,2005-10-01,2006-05-24,0
34400,2012-10-24,2013-12-21,0
34400,2013-06-18,2014-06-26,0
34404,2009-09-05,2009-10-11,0
34406,2007-03-28,2007-06-15,0
34406,2007-03-21,2008-10-17,0
34406,2007-03-28,2009-10-16,0
34406,2008-01-22,2009-11-09,0
34406,2008-01-18,2010-09-21,0
34406,2014-09-24,2015-03-25,0
34413,2002-11-06,2003-04-27,0
34414,2004-02-01,2004-09-04,1
34415,2010-02-07,2010-05-11,0
34417,2007-03-11,2007-04-12,0
34417,2007-05-24,2007-11-30,1
34417,2009-12-11,2010-03-10,0
34418,2007-10-05,2007-10-14,0
34420,2007-07-08,2007-12-21,0
34420,2009-09-18,2010-07-05,0
34420,2013-10-07,2013-12-10,0
34420,2015-07-06,2015-09-23,0
34424,2001-05-03,2001-06-22,0
34424,2001-11-14,2002-03-17,1
34424,2001-10-31,2002-04-10,1
34424,2001-08-12,2002-04-03,1
34424,2009-04-30,2009-05-29,0
34425,2003-12-11,2004-02-26,0
34425,2003-09-18,2005-11-03,0
34425,2008-01-07,2008-04-26,0
34425,2008-06-15,2008-09-13,0
34426,2003-11-19,2004-01-09,0
34426,2006-10-09,2007-01-24,0
34426,2007-10-03,2007-12-29,0
34426,2009-02-17,2009-07-08,1
34426,2006-10-16,2009-07-16,0
34426,2009-02-08,2011-03-13,0
34426,2011-04-29,2011-10-18,1
34427,2007-04-07,2007-08-17,0
34427,2012-10-27,2013-05-15,0
34427,2012-10-14,2014-01-23,0
34428,2009-08-11,2009-11-19,0
34428,2009-08-31,2011-03-02,0
34429,2008-06-02,2008-06-29,0
34433,2014-09-07,2014-12-09,0
34434,2006-03-18,2006-06-10,1
34435,2005-07-27,2005-08-22,1
34435,2005-07-14,2006-03-18,1
34435,2005-11-05,2006-05-03,1
34439,2005-12-02,2006-05-20,0
34439,2007-07-25,2008-06-22,0
34439,2009-03-22,2009-06-25,0
34439,2009-09-19,2009-10-25,1
34439,2011-10-10,2012-05-17,1
34439,2011-10-18,2013-02-22,1
34440,2004-05-23,2004-06-24,0
34440,2003-12-06,2004-07-10,0
34440,2007-04-30,2007-09-01,0
34441,2008-05-16,2008-05-30,0
34442,2002-03-31,2002-05-25,0
34446,2010-12-15,2010-12-26,0
34451,2013-02-17,2013-12-24,0
34452,2010-04-04,2010-10-27,0
34452,2013-08-28,2013-10-03,0
34452,2013-08-16,2014-03-13,0
34452,2013-08-16,2014-08-02,1
34454,2009-05-11,2010-01-25,0
34454,2011-01-05,2011-06-28,1
34454,2014-03-10,2014-08-07,1
34456,2005-02-18,2005-06-21,1
34456,2012-08-06,2012-11-23,0
34458,2001-02-20,2001-08-05,0
34458,2003-01-15,2003-10-25,1
34458,2001-02-05,2003-10-19,0
34458,2005-11-19,2006-04-10,0
34458,2006-08-10,2006-11-29,1
34459,2003-08-05,2004-04-13,0
34459,2014-06-09,2015-04-13,0
34461,2004-11-03,2005-02-06,0
34462,2004-03-11,2004-04-15,0
34463,2007-08-02,2008-02-24,1
34463,2007-08-24,2008-03-14,1
34463,2008-05-28,2008-05-28,1
34463,2012-01-27,2012-06-13,1
34463,2015-04-26,2015-06-08,1
34464,2006-10-29,2007-05-27,1
34465,2010-09-20,2011-05-27,0
34468,2004-03-10,2004-10-28,1
34469,2004-05-11,2004-09-23,1
34469,2004-05-09,2008-06-20,1
34469,2008-04-18,2008-12-27,1
34469,2011-02-05,2011-02-23,1
34469,2015-01-09,2015-03-11,1
34470,2006-08-18,2006-12-03,0
34470,2011-01-07,2011-03-27,0
34471,2004-04-25,2004-08-29,0
34472,2006-09-07,2009-01-01,0
34472,2008-09-12,2009-03-25,0
34473,2005-10-05,2005-10-28,0
34473,2006-04-28,2006-06-15,0
34473,2005-09-20,2007-02-20,0
34473,2006-06-12,2007-05-02,0
34473,2009-10-12,2010-03-07,1
34473,2011-01-30,2011-03-15,1
34473,2010-09-11,2011-03-25,1
34473,2013-07-22,2014-07-22,1
34473,2014-05-06,2014-08-20,1
34474,2001-05-11,2001-09-01,0
34474,2004-08-03,2005-02-02,0
34475,2003-10-14,2004-02-26,0
34475,2005-11-09,2007-03-27,0
34475,2009-01-25,2009-05-03,1
34475,2009-12-13,2010-05-23,0
34475,2012-03-01,2012-12-13,0
34475,2013-11-10,2014-01-26,1
34475,2014-09-24,2014-11-10,1
34476,2001-06-29,2001-06-30,0
34476,2003-10-26,2004-05-20,0
34476,2005-07-20,2005-11-12,0
34477,2000-07-08,2000-08-13,1
34477,2002-04-17,2002-06-19,0
34477,2002-11-29,2003-05-25,0
34477,2008-08-30,2008-09-25,0
34477,2008-08-24,2010-12-04,1
34480,2007-11-07,2008-03-30,0
34481,2007-11-11,2007-12-30,0
34483,2012-08-04,2013-03-07,1
34484,2007-04-27,2008-12-09,0
34486,2011-12-26,2013-07-10,1
34490,2002-03-03,2002-04-22,0
34490,2006-09-23,2007-02-03,0
34492,2002-02-08,2002-07-20,0
34492,2003-01-01,2003-02-17,1
34492,2007-11-20,2008-05-26,0
34494,2008-11-24,2008-12-24,0
34495,2006-02-16,2006-07-11,0
34495,2006-02-11,2009-02-19,1
34495,2012-09-24,2012-10-08,0
34498,2009-07-11,2009-11-21,0
34499,2010-01-16,2010-03-10,0
34501,2001-07-16,2001-08-05,0
34506,2000-09-25,2000-11-18,0
34506,2008-08-08,2008-09-21,0
34506,2013-10-21,2013-12-18,0
34507,2013-07-01,2013-09-28,0
34508,2009-07-09,2009-09-04,0
34514,2009-04-26,2009-05-05,0
34514,2009-05-23,2009-11-10,0
34514,2009-04-14,2011-01-15,1
34514,2009-06-06,2011-02-09,1
34514,2011-11-15,2011-12-19,1
34515,2010-01-24,2010-10-18,0
34516,2010-11-26,2011-06-16,0
34517,2010-08-10,2010-09-16,1
34518,2007-03-28,2007-11-21,0
34519,2005-01-11,2005-03-24,0
34520,2005-12-24,2006-02-09,0
34520,2006-02-19,2006-05-04,1
34520,2005-09-19,2007-07-02,0
34520,2007-11-06,2008-07-07,1
34520,2013-05-08,2013-06-21,0
34520,2013-10-25,2014-05-06,1
34521,2005-10-25,2005-12-08,0
34521,2006-02-04,2006-04-19,0
34521,2006-02-02,2007-07-25,0
34522,2001-11-22,2002-02-21,0
34528,2005-12-25,2006-03-04,0
34530,2004-01-25,2004-06-02,1
34530,2004-05-18,2004-06-11,0
34530,2004-08-28,2005-01-09,0
34530,2004-09-03,2005-08-08,0
34531,2007-07-10,2009-02-17,0
34531,2007-07-19,2010-12-04,1
34534,2002-05-11,2002-07-26,0
34536,2005-07-26,2005-08-17,0
34539,2003-10-09,2004-06-02,1
34542,2006-03-14,2007-09-15,0
34542,2009-05-18,2009-08-14,0
34542,2010-11-03,2011-04-09,0
34542,2012-06-23,2012-07-10,0
34542,2013-03-24,2013-09-08,0
34544,2000-07-15,2000-10-26,0
34544,2001-02-14,2001-09-02,0
34544,2001-02-11,2002-01-27,0
34545,2002-05-30,2002-07-14,0
34545,2004-04-19,2004-10-14,0
34545,2005-07-07,2005-07-31,0
34547,2002-09-27,2003-09-21,0
34548,2000-08-10,2001-03-29,0
34548,2009-01-25,2009-03-05,0
34549,2008-06-12,2008-10-21,0
34550,2008-05-26,2010-11-12,0
34551,2008-09-26,2009-11-05,0
34552,2010-09-19,2011-04-14,1
34552,2010-09-19,2011-04-23,1
34553,2014-11-24,2015-04-22,0
34554,2005-02-02,2006-01-12,0
34554,2005-12-01,2006-03-05,0
34554,2006-06-05,2006-07-29,0
34554,2006-08-21,2006-09-16,1
34554,2007-10-06,2008-01-13,1
34554,2009-09-13,2009-12-23,0
34554,2014-08-03,2015-03-18,1
34555,2004-04-16,2004-05-11,0
34556,2004-12-22,2005-08-25,0
34556,2004-12-18,2006-07-24,0
34556,2007-05-05,2007-10-14,1
34556,2004-12-26,2007-11-26,0
34556,2012-02-29,2012-08-05,1
34556,2012-05-11,2012-08-20,1
34556,2014-12-24,2015-02-06,0
34557,2004-03-07,2004-11-07,1
34557,2007-01-15,2007-10-03,1
34557,2005-09-03,2010-03-05,1
34560,2007-11-24,2007-12-12,0
34560,2012-10-12,2013-09-10,1
34561,2000-11-17,2001-01-08,0
34561,2005-12-13,2006-12-02,1
34561,2008-09-25,2008-10-30,0
34561,2005-12-31,2009-09-15,0
34561,2006-01-01,2010-12-03,0
34561,2011-03-09,2011-06-06,1
34562,2005-07-10,2006-01-21,0
34564,2009-04-28,2010-05-29,1
34566,2005-04-25,2005-06-06,0
34566,2005-08-30,2005-12-18,0
34566,2006-01-22,2006-07-06,0
34566,2007-01-14,2007-04-05,0
34566,2007-04-18,2007-12-04,0
34566,2009-10-07,2010-08-02,1
34566,2012-03-14,2012-04-03,0
34566,2012-10-25,2013-04-14,1
34566,2012-11-09,2013-06-29,1
34567,2007-01-13,2007-03-17,0
34567,2008-06-15,2009-02-09,1
34567,2012-05-04,2012-07-03,1
34567,2014-04-19,2014-12-19,1
34568,2004-11-05,2005-11-21,0
34572,2004-01-13,2004-05-22,0
34572,2006-02-26,2006-10-07,1
34572,2007-12-05,2008-08-11,0
34572,2009-01-14,2009-06-19,1
34572,2009-01-10,2012-06-25,0
34574,2002-10-18,2003-01-27,0
34575,2008-01-25,2008-05-16,0
34575,2008-01-31,2009-05-30,1
34575,2010-07-19,2011-01-05,1
34576,2008-12-04,2009-02-07,0
34576,2013-12-04,2014-11-08,1
34578,2005-09-28,2005-11-17,0
34579,2009-05-17,2009-08-05,0
34579,2009-05-12,2011-02-26,1
34581,2005-03-19,2005-07-14,0
34581,2005-08-19,2006-02-12,1
34581,2005-08-23,2010-06-09,1
34581,2005-08-03,2012-06-01,1
34581,2012-01-12,2012-11-15,1
34582,2004-03-10,2005-04-13,0
34582,2011-05-19,2012-03-26,0
34583,2006-04-23,2006-05-31,0
34586,2006-08-08,2007-08-08,1
34589,2001-06-09,2001-07-29,0
34589,2001-10-14,2002-09-17,1
34589,2004-06-06,2004-06-21,0
34590,2000-07-16,2000-09-30,0
34591,2007-04-07,2007-07-22,0
34593,2010-09-30,2011-08-25,1
34593,2010-09-06,2012-06-21,0
34594,2009-05-27,2010-08-12,0
34596,2009-05-24,2010-04-09,0
34596,2012-01-11,2012-03-21,0
34597,2005-03-30,2005-04-30,0
34597,2005-04-01,2006-12-10,0
34597,2008-09-12,2008-11-18,1
34597,2009-03-05,2009-10-14,1
34597,2008-04-14,2013-03-14,0
34597,2013-08-30,2013-11-07,1
34597,2009-03-09,2013-11-23,1
34598,2005-11-13,2005-11-14,0
34598,2005-12-02,2006-02-16,0
34602,2004-09-06,2004-10-09,0
34603,2002-07-05,2002-10-01,0
34603,2007-03-18,2007-06-11,0
34604,2004-08-27,2004-09-16,0
34605,2007-08-04,2007-08-13,0
34608,2007-07-28,2007-09-09,0
